Hospital_Name,Quarter,Year,State,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Newborn_Days
SKAGIT REGIONAL HEALTH,3,2018,Washington,4655.0,1574.0,0.0,0.0,1589.0,7818.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,342.0,444.0,0,0.0,133.0,919.0,4997.0,2018.0,0.0,0.0,1722.0,8737.0,494.0
SKAGIT REGIONAL HEALTH,4,2018,Washington,4928.0,1315.0,0.0,0.0,1449.0,7692.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,453.0,498.0,0,0.0,160.0,1111.0,5381.0,1813.0,0.0,0.0,1609.0,8803.0,547.0
Sacred Heart Medical Center,1,2018,Washington,19136.0,14326.0,0.0,0.0,11174.0,44636.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,19136.0,14326.0,0.0,0.0,11174.0,44636.0,1013.0
Sacred Heart Medical Center,2,2018,Washington,18350.0,13412.0,0.0,0.0,10876.0,42638.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,18350.0,13412.0,0.0,0.0,10876.0,42638.0,1120.0
Sacred Heart Medical Center,3,2018,Washington,19480.0,12058.0,0.0,0.0,10130.0,41668.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,19480.0,12058.0,0.0,0.0,10130.0,41668.0,1141.0
Sacred Heart Medical Center,4,2018,Washington,18816.0,13139.0,0.0,0.0,10663.0,42618.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,18816.0,13139.0,0.0,0.0,10663.0,42618.0,1061.0
Saint Alphonsus Medical Center - Baker City,1,2018,Oregon,288.0,134.0,9.0,0.0,61.0,492.0,203,0,0,0.0,3,206,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,491.0,134.0,9.0,0.0,64.0,698.0,69.0
Saint Alphonsus Medical Center - Baker City,2,2018,Oregon,176.0,127.0,1.0,0.0,93.0,397.0,157,0,0,0.0,4,161,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,333.0,127.0,1.0,0.0,97.0,558.0,73.0
Saint Alphonsus Medical Center - Baker City,3,2018,Oregon,195.0,106.0,4.0,0.0,89.0,394.0,225,0,0,0.0,20,245,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,420.0,106.0,4.0,0.0,109.0,639.0,44.0
Saint Alphonsus Medical Center - Baker City,4,2018,Oregon,225.0,87.0,5.0,0.0,95.0,412.0,107,0,0,0.0,30,137,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,332.0,87.0,5.0,0.0,125.0,549.0,53.0
Saint Alphonsus Medical Center - Ontario,1,2018,Oregon,784.0,392.0,18.0,0.0,133.0,1327.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,784.0,392.0,18.0,0.0,133.0,1327.0,176.0
Saint Alphonsus Medical Center - Ontario,2,2018,Oregon,765.0,308.0,3.0,0.0,211.0,1287.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,765.0,308.0,3.0,0.0,211.0,1287.0,147.0
Saint Alphonsus Medical Center - Ontario,3,2018,Oregon,751.0,361.0,28.0,0.0,217.0,1357.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,751.0,361.0,28.0,0.0,217.0,1357.0,144.0
Saint Alphonsus Medical Center - Ontario,4,2018,Oregon,708.0,295.0,15.0,0.0,228.0,1246.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,708.0,295.0,15.0,0.0,228.0,1246.0,129.0
Salem Health West Valley Hospital,1,2018,Oregon,139.0,28.0,6.0,0.0,35.0,208.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,139.0,28.0,6.0,0.0,35.0,208.0,0.0
Salem Health West Valley Hospital,2,2018,Oregon,217.0,15.0,57.0,0.0,13.0,302.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,217.0,15.0,57.0,0.0,13.0,302.0,0.0
Salem Health West Valley Hospital,3,2018,Oregon,149.0,99.0,1.0,0.0,33.0,282.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,149.0,99.0,1.0,0.0,33.0,282.0,0.0
Salem Health West Valley Hospital,4,2018,Oregon,217.0,51.0,24.0,0.0,11.0,303.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,217.0,51.0,24.0,0.0,11.0,303.0,0.0
Salem Hospital,1,2018,Oregon,16112.0,5846.0,336.0,0.0,5604.0,27898.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1364.0,885.0,32,0.0,730.0,3011.0,17476.0,6731.0,368.0,0.0,6334.0,30909.0,1264.0
Salem Hospital,2,2018,Oregon,15185.0,5406.0,414.0,0.0,5267.0,26272.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1377.0,1019.0,15,0.0,787.0,3198.0,16562.0,6425.0,429.0,0.0,6054.0,29470.0,1377.0
Salem Hospital,3,2018,Oregon,14203.0,5709.0,555.0,0.0,6060.0,26527.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1240.0,1143.0,24,0.0,674.0,3081.0,15443.0,6852.0,579.0,0.0,6734.0,29608.0,1479.0
Salem Hospital,4,2018,Oregon,15440.0,5885.0,576.0,0.0,5752.0,27653.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1258.0,938.0,65,0.0,643.0,2904.0,16698.0,6823.0,641.0,0.0,6395.0,30557.0,1302.0
Samaritan Albany General Hospital,1,2018,Oregon,1201.0,479.0,39.0,0.0,524.0,2243.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1201.0,479.0,39.0,0.0,524.0,2243.0,290.0
Samaritan Albany General Hospital,2,2018,Oregon,1056.0,457.0,41.0,0.0,389.0,1943.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1056.0,457.0,41.0,0.0,389.0,1943.0,288.0
Samaritan Albany General Hospital,3,2018,Oregon,1176.0,513.0,45.0,0.0,441.0,2175.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1176.0,513.0,45.0,0.0,441.0,2175.0,318.0
Samaritan Albany General Hospital,4,2018,Oregon,1285.0,473.0,32.0,0.0,337.0,2127.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1285.0,473.0,32.0,0.0,337.0,2127.0,267.0
Samaritan Hospital,1,2018,Washington,1241.0,643.0,0.0,0.0,585.0,2469.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1241.0,643.0,0.0,0.0,585.0,2469.0,409.0
Samaritan Hospital,2,2018,Washington,1015.0,627.0,0.0,0.0,559.0,2201.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1015.0,627.0,0.0,0.0,559.0,2201.0,434.0
Samaritan Hospital,3,2018,Washington,1047.0,641.0,0.0,0.0,566.0,2254.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1047.0,641.0,0.0,0.0,566.0,2254.0,456.0
Samaritan Hospital,4,2018,Washington,1243.0,617.0,0.0,0.0,584.0,2444.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1243.0,617.0,0.0,0.0,584.0,2444.0,379.0
Samaritan Lebanon Community Hospital,1,2018,Oregon,993.0,313.0,27.0,0.0,262.0,1595.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,993.0,313.0,27.0,0.0,262.0,1595.0,137.0
Samaritan Lebanon Community Hospital,2,2018,Oregon,809.0,317.0,21.0,0.0,263.0,1410.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,809.0,317.0,21.0,0.0,263.0,1410.0,120.0
Samaritan Lebanon Community Hospital,3,2018,Oregon,848.0,407.0,17.0,0.0,209.0,1481.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,848.0,407.0,17.0,0.0,209.0,1481.0,135.0
Samaritan Lebanon Community Hospital,4,2018,Oregon,861.0,351.0,20.0,0.0,279.0,1511.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,861.0,351.0,20.0,0.0,279.0,1511.0,122.0
Samaritan North Lincoln Hospital,1,2018,Oregon,628.0,211.0,25.0,0.0,111.0,975.0,118,26,0,0.0,0,144,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,746.0,237.0,25.0,0.0,111.0,1119.0,64.0
Samaritan North Lincoln Hospital,2,2018,Oregon,619.0,180.0,7.0,0.0,104.0,910.0,116,45,0,0.0,0,161,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,735.0,225.0,7.0,0.0,104.0,1071.0,39.0
Samaritan North Lincoln Hospital,3,2018,Oregon,597.0,121.0,12.0,0.0,113.0,843.0,146,18,0,0.0,0,164,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,743.0,139.0,12.0,0.0,113.0,1007.0,45.0
Samaritan North Lincoln Hospital,4,2018,Oregon,593.0,143.0,8.0,0.0,174.0,918.0,117,13,0,0.0,0,130,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,710.0,156.0,8.0,0.0,174.0,1048.0,37.0
Samaritan Pacific Communities Hospital,1,2018,Oregon,623.0,213.0,17.0,0.0,130.0,983.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,623.0,213.0,17.0,0.0,130.0,983.0,65.0
Samaritan Pacific Communities Hospital,2,2018,Oregon,646.0,251.0,2.0,0.0,119.0,1018.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,646.0,251.0,2.0,0.0,119.0,1018.0,87.0
Samaritan Pacific Communities Hospital,3,2018,Oregon,700.0,211.0,12.0,0.0,169.0,1092.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,700.0,211.0,12.0,0.0,169.0,1092.0,73.0
Samaritan Pacific Communities Hospital,4,2018,Oregon,666.0,241.0,6.0,0.0,154.0,1067.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,666.0,241.0,6.0,0.0,154.0,1067.0,98.0
Santiam Memorial Hospital,1,2018,Oregon,506.0,162.0,5.0,0.0,164.0,837.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,506.0,162.0,5.0,0.0,164.0,837.0,55.0
Santiam Memorial Hospital,2,2018,Oregon,557.0,148.0,18.0,0.0,88.0,811.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,557.0,148.0,18.0,0.0,88.0,811.0,43.0
Santiam Memorial Hospital,3,2018,Oregon,446.0,155.0,27.0,0.0,75.0,703.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,446.0,155.0,27.0,0.0,75.0,703.0,40.0
Santiam Memorial Hospital,4,2018,Oregon,486.0,158.0,19.0,0.0,106.0,769.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,486.0,158.0,19.0,0.0,106.0,769.0,40.0
Seattle Children's Hospital,1,2018,Washington,191.0,10435.0,0.0,0.0,9433.0,20059.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1683.0,0,0.0,1528.0,3211.0,191.0,12118.0,0.0,0.0,10961.0,23270.0,0.0
Seattle Children's Hospital,2,2018,Washington,125.0,12496.0,0.0,0.0,9805.0,22426.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1708.0,0,0.0,1329.0,3037.0,125.0,14204.0,0.0,0.0,11134.0,25463.0,0.0
Seattle Children's Hospital,3,2018,Washington,173.0,10432.0,0.0,0.0,10749.0,21354.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1195.0,0,0.0,1211.0,2406.0,173.0,11627.0,0.0,0.0,11960.0,23760.0,0.0
Seattle Children's Hospital,4,2018,Washington,158.0,9977.0,0.0,0.0,11608.0,21743.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1579.0,0,0.0,1791.0,3370.0,158.0,11556.0,0.0,0.0,13399.0,25113.0,0.0
Shriners Children's Portland,1,2018,Oregon,0.0,145.0,8.0,0.0,185.0,338.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,145.0,8.0,0.0,185.0,338.0,0.0
Shriners Children's Portland,2,2018,Oregon,0.0,364.0,46.0,0.0,199.0,609.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,364.0,46.0,0.0,199.0,609.0,0.0
Shriners Children's Portland,3,2018,Oregon,0.0,159.0,17.0,0.0,338.0,514.0,0,0,0,0.0,174,174,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,159.0,17.0,0.0,512.0,688.0,0.0
Shriners Children's Portland,4,2018,Oregon,0.0,338.0,5.0,0.0,170.0,513.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,338.0,5.0,0.0,170.0,513.0,0.0
Shriners Hospitals for Children - Spokane,2,2018,Washington,0.0,112.0,0.0,0.0,85.0,197.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,85.0,197.0,0.0
Shriners Hospitals for Children - Spokane,1,2018,Washington,0.0,45.0,0.0,0.0,52.0,97.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,52.0,97.0,0.0
Shriners Hospitals for Children - Spokane,3,2018,Washington,0.0,81.0,0.0,0.0,76.0,157.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,76.0,157.0,0.0
Shriners Hospitals for Children - Spokane,4,2018,Washington,0.0,88.0,0.0,0.0,155.0,243.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,155.0,243.0,0.0
Sky Lakes Medical Center,1,2018,Oregon,2983.0,1138.0,60.0,0.0,1042.0,5223.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2983.0,1138.0,60.0,0.0,1042.0,5223.0,341.0
Sky Lakes Medical Center,2,2018,Oregon,2104.0,1082.0,91.0,0.0,826.0,4103.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2104.0,1082.0,91.0,0.0,826.0,4103.0,309.0
Sky Lakes Medical Center,3,2018,Oregon,1964.0,926.0,79.0,0.0,891.0,3860.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1964.0,926.0,79.0,0.0,891.0,3860.0,307.0
Sky Lakes Medical Center,4,2018,Oregon,2370.0,999.0,106.0,0.0,1033.0,4508.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2370.0,999.0,106.0,0.0,1033.0,4508.0,349.0
Skyline Health,1,2018,Washington,108.0,17.0,0.0,0.0,25.0,150.0,466,0,0,0.0,0,466,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,574.0,17.0,0.0,0.0,25.0,616.0,0.0
Skyline Health,2,2018,Washington,81.0,45.0,0.0,0.0,25.0,151.0,325,0,0,0.0,0,325,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,406.0,45.0,0.0,0.0,25.0,476.0,0.0
Skyline Health,3,2018,Washington,136.0,29.0,0.0,0.0,15.0,180.0,453,0,0,0.0,4,457,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,589.0,29.0,0.0,0.0,19.0,637.0,0.0
Skyline Health,4,2018,Washington,99.0,54.0,0.0,0.0,13.0,166.0,298,0,0,0.0,29,327,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,397.0,54.0,0.0,0.0,42.0,493.0,0.0
Smokey Point Behavioral Hospital,1,2018,Washington,1716.0,2514.0,0.0,0.0,2136.0,6366.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1716.0,2514.0,0.0,0.0,2136.0,6366.0,0.0
Smokey Point Behavioral Hospital,2,2018,Washington,1301.0,2665.0,0.0,0.0,2407.0,6373.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1301.0,2665.0,0.0,0.0,2407.0,6373.0,0.0
Smokey Point Behavioral Hospital,3,2018,Washington,878.0,2790.0,0.0,0.0,2190.0,5858.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,878.0,2790.0,0.0,0.0,2190.0,5858.0,0.0
Smokey Point Behavioral Hospital,4,2018,Washington,1012.0,2949.0,0.0,0.0,2857.0,6818.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1012.0,2949.0,0.0,0.0,2857.0,6818.0,0.0
Snoqualmie Valley Hospital,1,2018,Washington,24.0,2.0,0.0,0.0,13.0,39.0,1788,96,0,0.0,151,2035,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1812.0,98.0,0.0,0.0,164.0,2074.0,0.0
Snoqualmie Valley Hospital,2,2018,Washington,19.0,7.0,0.0,0.0,9.0,35.0,1824,88,0,0.0,44,1956,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1843.0,95.0,0.0,0.0,53.0,1991.0,0.0
Snoqualmie Valley Hospital,3,2018,Washington,22.0,0.0,0.0,0.0,1.0,23.0,1998,89,0,0.0,50,2137,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2020.0,89.0,0.0,0.0,51.0,2160.0,0.0
Snoqualmie Valley Hospital,4,2018,Washington,9.0,20.0,0.0,0.0,26.0,55.0,1993,81,0,0.0,34,2108,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2002.0,101.0,0.0,0.0,60.0,2163.0,0.0
Southern Coos Hospital & Health Center,1,2018,Oregon,178.0,27.0,3.0,0.0,25.0,233.0,113,12,0,0.0,13,138,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,291.0,39.0,3.0,0.0,38.0,371.0,0.0
Southern Coos Hospital & Health Center,2,2018,Oregon,108.0,21.0,0.0,0.0,24.0,153.0,216,1,0,0.0,45,262,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,324.0,22.0,0.0,0.0,69.0,415.0,0.0
Southern Coos Hospital & Health Center,3,2018,Oregon,124.0,17.0,48.0,0.0,25.0,214.0,196,1,0,0.0,24,221,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,320.0,18.0,48.0,0.0,49.0,435.0,0.0
Southern Coos Hospital & Health Center,4,2018,Oregon,110.0,11.0,35.0,0.0,12.0,168.0,370,0,0,0.0,3,373,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,480.0,11.0,35.0,0.0,15.0,541.0,0.0
St Michael Medical Center,1,2018,Washington,8516.0,3141.0,0.0,0.0,3534.0,15191.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8516.0,3141.0,0.0,0.0,3534.0,15191.0,1002.0
St Michael Medical Center,2,2018,Washington,8509.0,3051.0,0.0,0.0,2947.0,14507.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8509.0,3051.0,0.0,0.0,2947.0,14507.0,963.0
St Michael Medical Center,3,2018,Washington,7790.0,2943.0,0.0,0.0,3876.0,14609.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,7790.0,2943.0,0.0,0.0,3876.0,14609.0,980.0
St Michael Medical Center,4,2018,Washington,8037.0,2783.0,0.0,0.0,3235.0,14055.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8037.0,2783.0,0.0,0.0,3235.0,14055.0,909.0
St. Anthony Hospital,1,2018,Washington,3048.0,815.0,0.0,0.0,3071.0,6934.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3048.0,815.0,0.0,0.0,3071.0,6934.0,0.0
St. Anthony Hospital,2,2018,Washington,4342.0,972.0,0.0,0.0,1228.0,6542.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4342.0,972.0,0.0,0.0,1228.0,6542.0,0.0
St. Anthony Hospital,3,2018,Washington,3995.0,976.0,0.0,0.0,1083.0,6054.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3995.0,976.0,0.0,0.0,1083.0,6054.0,0.0
St. Anthony Hospital,4,2018,Washington,3828.0,1005.0,0.0,0.0,1295.0,6128.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3828.0,1005.0,0.0,0.0,1295.0,6128.0,0.0
St. Anthony Hospital,1,2018,Oregon,562.0,282.0,0.0,0.0,242.0,1086.0,103,25,-7,0.0,0,121,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,665.0,307.0,-7.0,0.0,242.0,1207.0,144.0
St. Anthony Hospital,2,2018,Oregon,477.0,181.0,-9.0,0.0,223.0,872.0,124,0,0,0.0,-14,110,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,601.0,181.0,-9.0,0.0,209.0,982.0,159.0
St. Anthony Hospital,3,2018,Oregon,540.0,186.0,13.0,0.0,254.0,993.0,103,0,0,0.0,8,111,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,643.0,186.0,13.0,0.0,262.0,1104.0,166.0
St. Anthony Hospital,4,2018,Oregon,434.0,183.0,-8.0,0.0,176.0,785.0,128,5,0,0.0,0,133,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,562.0,188.0,-8.0,0.0,176.0,918.0,137.0
St. Charles Medical Center - Bend,1,2018,Oregon,8369.0,2983.0,573.0,0.0,3197.0,15122.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,852.0,521.0,2,0.0,492.0,1867.0,9221.0,3504.0,575.0,0.0,3689.0,16989.0,663.0
St. Charles Medical Center - Bend,2,2018,Oregon,8331.0,2717.0,173.0,0.0,3046.0,14267.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,808.0,664.0,10,0.0,365.0,1847.0,9139.0,3381.0,183.0,0.0,3411.0,16114.0,1243.0
St. Charles Medical Center - Bend,3,2018,Oregon,8108.0,2969.0,189.0,0.0,2832.0,14098.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,883.0,643.0,21,0.0,315.0,1862.0,8991.0,3612.0,210.0,0.0,3147.0,15960.0,1444.0
St. Charles Medical Center - Bend,4,2018,Oregon,8311.0,2807.0,161.0,0.0,2728.0,14007.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,976.0,596.0,0,0.0,348.0,1920.0,9287.0,3403.0,161.0,0.0,3076.0,15927.0,1508.0
St. Charles Medical Center - Madras,1,2018,Oregon,426.0,185.0,17.0,0.0,36.0,664.0,107,9,0,0.0,36,152,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,533.0,194.0,17.0,0.0,72.0,816.0,57.0
St. Charles Medical Center - Madras,2,2018,Oregon,368.0,143.0,3.0,0.0,23.0,537.0,199,22,0,0.0,21,242,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,567.0,165.0,3.0,0.0,44.0,779.0,47.0
St. Charles Medical Center - Madras,3,2018,Oregon,323.0,136.0,0.0,0.0,31.0,490.0,155,12,0,0.0,3,170,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,478.0,148.0,0.0,0.0,34.0,660.0,58.0
St. Charles Medical Center - Madras,4,2018,Oregon,204.0,152.0,7.0,0.0,40.0,403.0,276,18,0,0.0,30,324,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,480.0,170.0,7.0,0.0,70.0,727.0,82.0
St. Charles Medical Center - Prineville,1,2018,Oregon,622.0,61.0,4.0,0.0,20.0,707.0,70,0,0,0.0,11,81,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,692.0,61.0,4.0,0.0,31.0,788.0,0.0
St. Charles Medical Center - Prineville,2,2018,Oregon,362.0,27.0,1.0,0.0,6.0,396.0,124,5,0,0.0,0,129,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,486.0,32.0,1.0,0.0,6.0,525.0,0.0
St. Charles Medical Center - Prineville,3,2018,Oregon,488.0,81.0,6.0,0.0,34.0,609.0,88,0,0,0.0,8,96,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,576.0,81.0,6.0,0.0,42.0,705.0,0.0
St. Charles Medical Center - Prineville,4,2018,Oregon,315.0,67.0,1.0,0.0,53.0,436.0,225,15,0,0.0,0,240,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,540.0,82.0,1.0,0.0,53.0,676.0,0.0
St. Charles Medical Center - Redmond,1,2018,Oregon,1268.0,459.0,28.0,0.0,298.0,2053.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1268.0,459.0,28.0,0.0,298.0,2053.0,201.0
