State,Hospital_Name,Year,Quarter,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Subacute_LTC_Medicare_Discharges,SNF_Subacute_LTC_Medicaid_Discharges,SNF_Subacute_LTC_Self_Pay_Discharges,SNF_Subacute_LTC_Commercial_Discharges,SNF_Subacute_LTC_Other_Discharges,SNF_Subacute_LTC_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Total_Inpatient_Surgeries,Total_Births,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,Total_Outpatient_Visits
OR,PeaceHealth Cottage Grove Community Medical Center,2011,1,54.0,10,5,0.0,5,74.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,54.0,10,5,0.0,5,74.0,0.0,0,58.0,2714.0,0.0,29,0.0,9705.0
OR,PeaceHealth Cottage Grove Community Medical Center,2011,2,86.0,9,2,0.0,9,106.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,86.0,9,2,0.0,9,106.0,0.0,0,115.0,2797.0,0.0,42,0.0,9722.0
OR,PeaceHealth Cottage Grove Community Medical Center,2011,3,58.0,11,4,0.0,9,82.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,11,4,0.0,9,82.0,0.0,0,70.0,2942.0,0.0,31,0.0,9695.0
OR,PeaceHealth Cottage Grove Community Medical Center,2011,4,68.0,10,7,0.0,14,99.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,68.0,10,7,0.0,14,99.0,0.0,0,89.0,2613.0,0.0,40,0.0,9115.0
OR,PeaceHealth Cottage Grove Community Medical Center,2012,1,77.0,9,6,0.0,10,102.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,77.0,9,6,0.0,10,102.0,0.0,0,84.0,2659.0,0.0,46,0.0,9451.0
OR,PeaceHealth Cottage Grove Community Medical Center,2012,2,52.0,6,3,0.0,6,67.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,52.0,6,3,0.0,6,67.0,0.0,0,55.0,2839.0,0.0,61,0.0,9581.0
OR,PeaceHealth Cottage Grove Community Medical Center,2012,3,42.0,8,4,0.0,7,61.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43.0,8,4,0.0,7,62.0,0.0,0,53.0,2760.0,0.0,40,0.0,8995.0
OR,PeaceHealth Cottage Grove Community Medical Center,2012,4,51.0,9,4,0.0,11,75.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,52.0,9,4,0.0,11,76.0,0.0,0,55.0,2465.0,0.0,52,0.0,8892.0
OR,PeaceHealth Cottage Grove Community Medical Center,2013,1,69.0,12,11,0.0,7,99.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,69.0,12,11,0.0,7,99.0,0.0,0,85.0,2655.0,0.0,44,0.0,9036.0
OR,PeaceHealth Cottage Grove Community Medical Center,2013,2,63.0,13,2,0.0,9,87.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,63.0,13,2,0.0,9,87.0,0.0,0,72.0,2694.0,0.0,52,0.0,8994.0
OR,PeaceHealth Cottage Grove Community Medical Center,2013,3,58.0,12,5,0.0,9,84.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,12,5,0.0,9,84.0,0.0,0,67.0,2675.0,0.0,46,0.0,8813.0
OR,PeaceHealth Cottage Grove Community Medical Center,2013,4,58.0,5,3,0.0,4,70.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,5,3,0.0,4,70.0,0.0,0,64.0,2478.0,0.0,30,0.0,8409.0
OR,PeaceHealth Cottage Grove Community Medical Center,2014,1,86.0,15,5,0.0,10,116.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,87.0,15,5,0.0,10,117.0,0.0,0,104.0,2910.0,0.0,40,0.0,9121.0
OR,PeaceHealth Cottage Grove Community Medical Center,2014,2,87.0,19,4,0.0,3,113.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,87.0,19,4,0.0,3,113.0,0.0,0,100.0,2998.0,0.0,26,0.0,9505.0
OR,PeaceHealth Cottage Grove Community Medical Center,2014,3,81.0,22,2,0.0,8,113.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,82.0,22,2,0.0,8,114.0,0.0,0,96.0,2914.0,0.0,46,0.0,9824.0
OR,PeaceHealth Cottage Grove Community Medical Center,2014,4,69.0,20,3,0.0,8,100.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,69.0,20,3,0.0,8,100.0,0.0,0,93.0,3085.0,0.0,31,0.0,8995.0
OR,PeaceHealth Cottage Grove Community Medical Center,2015,1,77.0,16,1,0.0,11,105.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,77.0,16,1,0.0,11,105.0,0.0,0,95.0,2985.0,0.0,44,0.0,9023.0
OR,PeaceHealth Cottage Grove Community Medical Center,2015,2,64.0,14,3,0.0,12,93.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,64.0,14,3,0.0,12,93.0,0.0,0,82.0,2970.0,0.0,34,0.0,9323.0
OR,PeaceHealth Cottage Grove Community Medical Center,2015,3,55.0,22,3,0.0,6,86.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55.0,22,3,0.0,6,86.0,0.0,0,80.0,2820.0,0.0,48,0.0,8999.0
OR,PeaceHealth Cottage Grove Community Medical Center,2015,4,70.0,27,2,0.0,10,109.0,2,0,0,0.0,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,72.0,27,2,0.0,10,111.0,0.0,0,103.0,2744.0,0.0,89,0.0,8276.0
OR,PeaceHealth Cottage Grove Community Medical Center,2016,1,80.0,14,0,0.0,9,103.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,81.0,14,0,0.0,9,104.0,0.0,0,87.0,2868.0,0.0,56,0.0,9557.0
OR,PeaceHealth Cottage Grove Community Medical Center,2016,2,85.0,15,1,0.0,4,105.0,1,0,0,0.0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,86.0,15,1,0.0,4,106.0,0.0,0,92.0,2977.0,0.0,56,0.0,9489.0
OR,PeaceHealth Cottage Grove Community Medical Center,2016,3,71.0,14,1,0.0,8,94.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71.0,14,1,0.0,8,94.0,0.0,0,91.0,2978.0,0.0,58,0.0,9061.0
OR,PeaceHealth Cottage Grove Community Medical Center,2016,4,90.0,18,1,0.0,11,120.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,90.0,18,1,0.0,11,120.0,0.0,0,106.0,2853.0,0.0,45,0.0,8941.0
OR,PeaceHealth Cottage Grove Community Medical Center,2017,1,85.0,26,0,0.0,17,128.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,85.0,26,0,0.0,17,128.0,0.0,0,122.0,2875.0,0.0,33,0.0,9456.0
OR,PeaceHealth Cottage Grove Community Medical Center,2017,2,79.0,25,2,0.0,13,119.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,79.0,25,2,0.0,13,119.0,0.0,0,111.0,2892.0,0.0,27,0.0,9523.0
OR,PeaceHealth Cottage Grove Community Medical Center,2017,3,62.0,25,1,0.0,15,103.0,3,2,0,0.0,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,65.0,27,1,0.0,15,108.0,0.0,0,108.0,2822.0,0.0,33,0.0,9249.0
OR,PeaceHealth Cottage Grove Community Medical Center,2017,4,61.0,14,1,0.0,7,83.0,5,4,0,0.0,0,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,66.0,18,1,0.0,7,92.0,0.0,0,78.0,2581.0,0.0,31,0.0,8997.0
OR,PeaceHealth Cottage Grove Community Medical Center,2018,1,66.0,12,0,0.0,6,84.0,6,3,0,0.0,0,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,72.0,15,0,0.0,6,93.0,0.0,0,81.0,2858.0,0.0,24,0.0,9527.0
OR,PeaceHealth Cottage Grove Community Medical Center,2018,2,62.0,16,1,0.0,10,89.0,6,2,0,0.0,1,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,68.0,18,1,0.0,11,98.0,0.0,0,85.0,2923.0,0.0,42,0.0,9662.0
OR,PeaceHealth Cottage Grove Community Medical Center,2018,3,58.0,16,0,0.0,10,84.0,10,1,0,0.0,2,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,68.0,17,0,0.0,12,97.0,0.0,0,77.0,2758.0,0.0,24,0.0,9437.0
OR,PeaceHealth Cottage Grove Community Medical Center,2018,4,39.0,11,2,0.0,5,57.0,10,1,0,0.0,4,15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,49.0,12,2,0.0,9,72.0,0.0,0,58.0,2762.0,0.0,32,0.0,9639.0
OR,PeaceHealth Cottage Grove Community Medical Center,2019,1,57.0,17,1,0.0,8,83.0,7,1,0,0.0,2,10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,64.0,18,1,0.0,10,93.0,0.0,0,81.0,2900.0,0.0,39,0.0,9957.0
OR,PeaceHealth Cottage Grove Community Medical Center,2019,2,33.0,9,1,0.0,8,51.0,6,1,0,0.0,4,11,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,39.0,10,1,0.0,12,62.0,0.0,0,47.0,3038.0,0.0,24,0.0,10707.0
OR,PeaceHealth Cottage Grove Community Medical Center,2019,3,18.0,6,1,0.0,6,31.0,3,9,1,0.0,1,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21.0,15,2,0.0,7,45.0,0.0,0,31.0,2895.0,0.0,35,0.0,10551.0
OR,PeaceHealth Cottage Grove Community Medical Center,2019,4,35.0,4,2,0.0,6,47.0,8,3,0,0.0,3,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43.0,7,2,0.0,9,61.0,0.0,0,48.0,2845.0,0.0,33,0.0,10463.0
OR,PeaceHealth Cottage Grove Community Medical Center,2020,1,36.0,8,0,0.0,6,50.0,8,3,1,0.0,1,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44.0,11,1,0.0,7,63.0,0.0,0,50.0,2727.0,0.0,30,0.0,9849.0
OR,PeaceHealth Cottage Grove Community Medical Center,2020,2,18.0,5,0,0.0,1,24.0,13,2,0,0.0,1,16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,31.0,7,0,0.0,2,40.0,0.0,0,28.0,2045.0,0.0,20,0.0,8107.0
OR,PeaceHealth Cottage Grove Community Medical Center,2020,3,18.0,6,0,0.0,6,30.0,10,2,0,0.0,5,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28.0,8,0,0.0,11,47.0,0.0,0,28.0,2594.0,0.0,30,0.0,10392.0
OR,PeaceHealth Cottage Grove Community Medical Center,2020,4,12.0,4,0,0.0,6,22.0,23,4,0,0.0,0,27,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,8,0,0.0,6,49.0,0.0,0,22.0,2316.0,0.0,24,0.0,11197.0
OR,PeaceHealth Cottage Grove Community Medical Center,2021,1,26.0,5,0,7.0,1,39.0,27,1,0,2.0,1,31,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,53.0,6,0,9.0,2,70.0,0.0,0,42.0,2289.0,0.0,27,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2021,2,26.0,6,1,4.0,1,38.0,15,6,0,1.0,1,23,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41.0,12,1,5.0,2,61.0,0.0,0,35.0,2821.0,0.0,31,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2021,3,21.0,2,0,2.0,4,29.0,12,2,0,2.0,0,16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,33.0,4,0,4.0,4,45.0,0.0,0,30.0,943.0,0.0,36,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2021,4,16.0,4,1,2.0,0,23.0,20,3,0,0.0,1,24,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,36.0,7,1,2.0,1,47.0,0.0,0,23.0,2557.0,0.0,24,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2022,1,21.0,2,0,0.0,3,26.0,18,6,0,0.0,1,25,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,39.0,8,0,0.0,4,51.0,0.0,0,27.0,1751.0,0.0,24,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2022,2,22.0,2,0,2.0,2,28.0,17,3,0,1.0,0,21,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,39.0,5,0,3.0,2,49.0,0.0,0,28.0,953.0,0.0,20,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2022,3,19.0,6,1,4.0,1,31.0,22,5,0,1.0,1,29,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41.0,11,1,5.0,2,60.0,0.0,0,29.0,0.0,0.0,14,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2022,4,31.0,7,0,5.0,2,45.0,27,5,0,0.0,1,33,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58.0,12,0,5.0,3,78.0,0.0,0,41.0,0.0,0.0,21,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2023,1,24.0,4,1,3.0,4,36.0,21,2,0,0.0,0,23,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,45.0,6,1,3.0,4,59.0,0.0,0,36.0,902.0,0.0,16,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2023,2,23.0,8,0,1.0,4,36.0,12,1,0,1.0,2,16,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,9,0,2.0,6,52.0,0.0,0,32.0,0.0,0.0,15,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2023,3,33.0,8,1,1.0,2,45.0,17,4,0,0.0,1,22,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,50.0,12,1,1.0,3,67.0,0.0,0,47.0,0.0,0.0,7,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2023,4,24.0,4,0,5.0,5,38.0,18,2,1,1.0,0,22,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,42.0,6,1,6.0,5,60.0,0.0,0,35.0,0.0,0.0,9,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2024,1,25.0,5,0,3.0,8,41.0,19,5,0,2.0,0,26,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44.0,10,0,5.0,8,67.0,0.0,0,41.0,0.0,0.0,18,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2024,2,33.0,15,0,2.0,3,53.0,18,5,0,0.0,2,25,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51.0,20,0,2.0,5,78.0,0.0,0,52.0,981.0,0.0,10,0.0,0.0
OR,PeaceHealth Cottage Grove Community Medical Center,2024,3,40.0,10,0,1.0,5,56.0,15,7,0,1.0,0,23,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55.0,17,0,2.0,5,79.0,0.0,0,54.0,3677.0,0.0,19,0.0,12452.0
OR,PeaceHealth Cottage Grove Community Medical Center,2024,4,50.0,11,0,3.0,4,68.0,11,3,0,0.0,0,14,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,61.0,14,0,3.0,4,82.0,0.0,0,66.0,3681.0,0.0,38,0.0,12774.0
OR,Salem Health West Valley Hospital,2007,1,28.0,4,0,0.0,5,37.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28.0,4,0,0.0,5,37.0,0.0,0,32.0,3305.0,51.0,9,0.0,13524.0
OR,Salem Health West Valley Hospital,2007,2,26.0,3,1,0.0,4,34.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26.0,3,1,0.0,4,34.0,0.0,0,25.0,3330.0,52.0,12,0.0,14086.0
OR,Salem Health West Valley Hospital,2007,3,15.0,5,2,0.0,2,24.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,15.0,5,2,0.0,2,24.0,0.0,0,22.0,3139.0,47.0,10,0.0,13713.0
OR,Salem Health West Valley Hospital,2007,4,31.0,0,4,0.0,5,40.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,31.0,0,4,0.0,5,40.0,0.0,0,30.0,3036.0,52.0,7,0.0,15018.0
OR,Salem Health West Valley Hospital,2008,1,21.0,3,1,0.0,13,38.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21.0,3,1,0.0,13,38.0,0.0,0,25.0,3322.0,57.0,8,0.0,15976.0
OR,Salem Health West Valley Hospital,2008,2,16.0,1,2,0.0,5,24.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,16.0,1,2,0.0,5,24.0,0.0,0,17.0,3341.0,80.0,5,0.0,16978.0
OR,Salem Health West Valley Hospital,2008,3,13.0,0,1,0.0,5,19.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,13.0,0,1,0.0,5,19.0,0.0,0,15.0,3231.0,86.0,3,0.0,16940.0
OR,Salem Health West Valley Hospital,2008,4,21.0,1,4,0.0,9,35.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21.0,1,4,0.0,9,35.0,0.0,0,26.0,2904.0,87.0,10,0.0,17155.0
OR,Salem Health West Valley Hospital,2009,1,23.0,2,2,0.0,7,34.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,23.0,2,2,0.0,7,34.0,0.0,0,21.0,3163.0,74.0,9,0.0,18763.0
OR,Salem Health West Valley Hospital,2009,2,11.0,2,1,0.0,9,23.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11.0,2,1,0.0,9,23.0,0.0,0,18.0,3352.0,70.0,12,0.0,19239.0
OR,Salem Health West Valley Hospital,2009,3,14.0,0,0,0.0,5,19.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14.0,0,0,0.0,5,19.0,0.0,0,10.0,3019.0,74.0,7,0.0,17875.0
OR,Salem Health West Valley Hospital,2009,4,9.0,1,0,0.0,7,17.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9.0,1,0,0.0,7,17.0,0.0,0,11.0,3086.0,59.0,31,0.0,17492.0
OR,Salem Health West Valley Hospital,2010,1,24.0,0,0,0.0,5,29.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,24.0,0,0,0.0,5,29.0,0.0,0,26.0,3134.0,57.0,9,0.0,14779.0
OR,Salem Health West Valley Hospital,2010,2,16.0,2,3,0.0,5,26.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,16.0,2,3,0.0,5,26.0,0.0,0,19.0,3290.0,69.0,14,0.0,15727.0
OR,Salem Health West Valley Hospital,2010,3,31.0,1,5,0.0,5,42.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,31.0,1,5,0.0,5,42.0,0.0,0,42.0,3190.0,71.0,18,0.0,15990.0
OR,Salem Health West Valley Hospital,2010,4,23.0,3,1,0.0,6,33.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,23.0,3,1,0.0,6,33.0,0.0,0,30.0,3098.0,60.0,19,0.0,16183.0
OR,Salem Health West Valley Hospital,2011,1,18.0,9,4,0.0,4,35.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18.0,9,4,0.0,4,35.0,0.0,0,31.0,3246.0,61.0,15,0.0,13564.0
OR,Salem Health West Valley Hospital,2011,2,31.0,1,1,0.0,2,35.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,31.0,1,1,0.0,2,35.0,0.0,0,29.0,3294.0,53.0,8,0.0,13225.0
OR,Salem Health West Valley Hospital,2011,3,26.0,2,1,0.0,5,34.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26.0,2,1,0.0,5,34.0,0.0,0,23.0,3233.0,66.0,2,0.0,12538.0
OR,Salem Health West Valley Hospital,2011,4,22.0,0,0,0.0,8,30.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,22.0,0,0,0.0,8,30.0,0.0,0,21.0,2968.0,80.0,6,0.0,12521.0
OR,Salem Health West Valley Hospital,2012,1,36.0,4,1,0.0,7,48.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,36.0,4,1,0.0,7,48.0,0.0,0,38.0,3056.0,64.0,15,0.0,12779.0
OR,Salem Health West Valley Hospital,2012,2,27.0,1,3,0.0,4,35.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,27.0,1,3,0.0,4,35.0,0.0,0,20.0,3204.0,78.0,7,0.0,13149.0
OR,Salem Health West Valley Hospital,2012,3,34.0,4,1,0.0,10,49.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,34.0,4,1,0.0,10,49.0,0.0,0,41.0,3324.0,67.0,7,0.0,12962.0
OR,Salem Health West Valley Hospital,2012,4,40.0,1,3,0.0,2,46.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,40.0,1,3,0.0,2,46.0,0.0,0,4.0,3119.0,79.0,9,0.0,12943.0
OR,Salem Health West Valley Hospital,2013,1,35.0,4,9,0.0,3,51.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,4,9,0.0,3,51.0,0.0,0,4.0,3132.0,59.0,22,0.0,13048.0
OR,Salem Health West Valley Hospital,2013,2,35.0,2,3,0.0,5,45.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,2,3,0.0,5,45.0,0.0,0,1.0,3118.0,103.0,25,0.0,13324.0
OR,Salem Health West Valley Hospital,2013,3,29.0,4,2,0.0,2,37.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,29.0,4,2,0.0,2,37.0,0.0,0,0.0,3019.0,125.0,22,0.0,12721.0
OR,Salem Health West Valley Hospital,2013,4,28.0,4,6,0.0,2,40.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28.0,4,6,0.0,2,40.0,0.0,0,0.0,2806.0,106.0,21,0.0,12498.0
OR,Salem Health West Valley Hospital,2014,1,28.0,5,0,0.0,5,38.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28.0,5,0,0.0,5,38.0,0.0,0,0.0,2984.0,101.0,14,0.0,13768.0
OR,Salem Health West Valley Hospital,2014,2,33.0,6,1,0.0,6,46.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,33.0,6,1,0.0,6,46.0,0.0,0,0.0,3259.0,137.0,24,0.0,15024.0
OR,Salem Health West Valley Hospital,2014,3,18.0,12,0,0.0,3,33.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18.0,12,0,0.0,3,33.0,0.0,0,0.0,3302.0,130.0,25,0.0,15016.0
OR,Salem Health West Valley Hospital,2014,4,39.0,9,0,0.0,4,52.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,39.0,9,0,0.0,4,52.0,0.0,0,0.0,3180.0,155.0,20,0.0,15636.0
OR,Salem Health West Valley Hospital,2015,1,44.0,9,0,0.0,7,60.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44.0,9,0,0.0,7,60.0,0.0,0,0.0,3408.0,136.0,14,0.0,16016.0
OR,Salem Health West Valley Hospital,2015,2,32.0,6,0,0.0,3,41.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,32.0,6,0,0.0,3,41.0,0.0,0,0.0,3691.0,157.0,22,0.0,16277.0
OR,Salem Health West Valley Hospital,2015,3,26.0,3,0,0.0,3,32.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26.0,3,0,0.0,3,32.0,0.0,0,0.0,3501.0,122.0,13,0.0,16253.0
OR,Salem Health West Valley Hospital,2015,4,24.0,9,1,0.0,0,34.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,24.0,9,1,0.0,0,34.0,0.0,0,32.0,3397.0,170.0,17,0.0,16927.0
OR,Salem Health West Valley Hospital,2016,1,30.0,6,3,0.0,3,42.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,30.0,6,3,0.0,3,42.0,0.0,0,41.0,3842.0,151.0,14,0.0,17213.0
OR,Salem Health West Valley Hospital,2016,2,11.0,4,2,0.0,2,19.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11.0,4,2,0.0,2,19.0,0.0,0,19.0,3810.0,160.0,14,0.0,17093.0
OR,Salem Health West Valley Hospital,2016,3,14.0,6,2,0.0,1,23.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14.0,6,2,0.0,1,23.0,0.0,0,23.0,3619.0,165.0,20,0.0,17086.0
OR,Salem Health West Valley Hospital,2016,4,18.0,6,2,0.0,3,29.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18.0,6,2,0.0,3,29.0,0.0,0,29.0,3524.0,194.0,23,0.0,16750.0
